Epoch,Name,ID,Admitted?,Scheduled At,Started At,Ended At,Overall Delay(sec)
1,slicelet-gold-11,0e898efe-3df4-4ceb-a146-b93bdedfafeb,True,2024-01-12 19:46:21,2024-01-12 19:46:24,2024-01-12 19:46:26,3.007565975189209
1,slicelet-gold-12,306ce727-c40f-4d20-a354-ff5534377510,True,2024-01-12 19:46:23,2024-01-12 19:47:12,2024-01-12 19:47:13,49.13624334335327
1,slicelet-gold-13,67494495-75b6-4e16-9eb2-149cae95f85d,True,2024-01-12 19:46:23,2024-01-12 19:47:24,2024-01-12 19:47:26,61.1962571144104
1,slicelet-gold-14,09916c8a-f1a6-477b-9b97-4228d184c8c1,True,2024-01-12 19:46:23,2024-01-12 19:46:47,2024-01-12 19:46:47,24.07407808303833
1,slicelet-gold-15,276f3d70-7734-485b-a439-c2554d37f6bc,False,N/A,N/A,N/A,N/A
1,slicelet-gold-16,c3372d88-3d7c-48ca-8cfc-067d2d287c67,True,2024-01-12 19:46:22,2024-01-12 19:47:03,2024-01-12 19:47:04,41.11787128448486
1,slicelet-gold-17,b0f447ff-4d89-4b95-bcfb-91969d5eda4d,True,2024-01-12 19:46:23,2024-01-12 19:47:37,2024-01-12 19:47:40,73.21365809440613
1,slicelet-gold-18,21c1981e-9ed4-4310-b9bb-2f880a376c53,True,2024-01-12 19:46:22,2024-01-12 19:46:47,2024-01-12 19:46:47,25.074443817138672
1,slicelet-gold-19,c52b5968-8079-4547-bdb2-400c2f1d3c90,True,2024-01-12 19:46:23,2024-01-12 19:46:37,2024-01-12 19:46:39,14.045369148254395
1,slicelet-silver-0,859ba3bb-78fa-4cc3-be5e-72b2caf598d4,True,2024-01-12 19:46:23,2024-01-12 19:47:31,2024-01-12 19:47:31,67.2266640663147
1,slicelet-silver-1,4d446418-13a8-4054-8d1e-fa1f08fd0759,True,2024-01-12 19:46:23,2024-01-12 19:46:34,2024-01-12 19:46:34,10.018810987472534
1,slicelet-silver-2,119db0d6-cc3f-4a80-8c1d-223d96a68971,True,2024-01-12 19:46:22,2024-01-12 19:47:23,2024-01-12 19:47:24,61.20207691192627
1,slicelet-silver-3,1a0832cb-8c47-4f4d-94d5-267552311cff,False,N/A,N/A,N/A,N/A
1,slicelet-silver-4,6c3ba6be-a9c0-4998-8a52-69058d3af4e9,True,2024-01-12 19:46:22,2024-01-12 19:47:26,2024-01-12 19:47:26,64.19651913642883
1,slicelet-silver-5,907fadea-d625-47d3-aa3d-3dc59e0ee421,True,2024-01-12 19:46:23,2024-01-12 19:47:08,2024-01-12 19:47:12,45.14241600036621
1,slicelet-silver-6,5b99d23c-7fd1-4dea-b0df-6a2077e51ee7,True,2024-01-12 19:46:22,2024-01-12 19:47:02,2024-01-12 19:47:02,40.10060381889343
1,slicelet-silver-7,329b2ef2-4146-4f33-8faa-5e2bf7c1a2a1,True,2024-01-12 19:46:22,2024-01-12 19:47:08,2024-01-12 19:47:12,46.141708850860596
1,slicelet-silver-8,e18342a9-bf9a-4f34-9418-d3cebcb6e71c,True,2024-01-12 19:46:22,2024-01-12 19:46:43,2024-01-12 19:46:46,21.06125020980835
1,slicelet-silver-9,70ed6f81-53a4-455f-88d8-1525ea778649,True,2024-01-12 19:46:23,2024-01-12 19:47:22,2024-01-12 19:47:25,59.19487380981445
1,slicelet-silver-10,80afdd06-e795-4bfe-80ef-1637b0b6211f,True,2024-01-12 19:46:22,2024-01-12 19:46:34,2024-01-12 19:46:34,11.029599905014038
1,slicelet-silver-11,bbdd10c2-fe98-4cf5-870e-8aee6ff7de24,True,2024-01-12 19:46:22,2024-01-12 19:46:43,2024-01-12 19:46:46,21.063415050506592
1,slicelet-silver-12,0493c389-41ca-4aaf-a558-75419fbe5722,True,2024-01-12 19:46:22,2024-01-12 19:46:26,2024-01-12 19:46:30,4.017226934432983
1,slicelet-silver-13,bb155dd9-6182-4c92-95d0-378942b841bb,True,2024-01-12 19:46:23,2024-01-12 19:47:33,2024-01-12 19:47:37,69.19993185997009
1,slicelet-silver-14,a0f5dd93-6c41-4d76-9b73-2ba0404c35f7,True,2024-01-12 19:46:22,2024-01-12 19:46:54,2024-01-12 19:46:58,32.09288215637207
1,slicelet-silver-15,2dfc7a0f-a640-4246-9fbe-eebf477a1199,True,2024-01-12 19:46:23,2024-01-12 19:47:33,2024-01-12 19:47:37,69.22300887107849
1,slicelet-silver-16,b5cc754f-9739-4ec9-80c9-5f7041f028c2,True,2024-01-12 19:46:24,2024-01-12 19:46:37,2024-01-12 19:46:41,13.035247802734375
1,slicelet-silver-17,170dfc05-8fcd-43fb-b1c0-b73a1f4db738,True,2024-01-12 19:46:22,2024-01-12 19:46:47,2024-01-12 19:46:47,25.085575103759766
1,slicelet-silver-18,5be618a7-307f-435e-897c-54eeb2a15167,True,2024-01-12 19:46:23,2024-01-12 19:47:21,2024-01-12 19:47:23,58.15818762779236
1,slicelet-silver-19,3a7b7060-a8a7-4b2e-a253-d716137f0db5,True,2024-01-12 19:46:23,2024-01-12 19:46:44,2024-01-12 19:46:47,21.06867504119873
1,slicelet-silver-20,97ad9de8-43aa-435c-a7ff-d29d2d2fd353,True,2024-01-12 19:46:22,2024-01-12 19:47:27,2024-01-12 19:47:28,65.20224094390869
1,slicelet-silver-21,1dd2a7c8-dcfb-4d27-8bca-65e178b0f789,True,2024-01-12 19:46:22,2024-01-12 19:46:26,2024-01-12 19:46:29,4.01597785949707
1,slicelet-silver-22,f553a943-04ce-4378-816f-ab7179e8d819,True,2024-01-12 19:46:22,2024-01-12 19:46:39,2024-01-12 19:46:43,17.047110080718994
1,slicelet-silver-23,63962d31-6524-4b97-9d03-1abff9fc2c4c,True,2024-01-12 19:46:23,2024-01-12 19:47:25,2024-01-12 19:47:26,62.188413858413696
1,slicelet-silver-24,c10a6b54-9d21-40b4-b60b-03c1ed4c9062,True,2024-01-12 19:46:22,2024-01-12 19:46:58,2024-01-12 19:46:59,36.08368992805481
1,slicelet-silver-25,34a785d2-af9d-487c-8496-093e3ae0880f,True,2024-01-12 19:46:22,2024-01-12 19:47:31,2024-01-12 19:47:34,68.20702004432678
1,slicelet-silver-26,db318f14-2cb5-480a-bc35-b390828a516d,True,2024-01-12 19:46:22,2024-01-12 19:47:15,2024-01-12 19:47:19,53.16570496559143
1,slicelet-silver-27,7e15a3cf-e29e-4af3-9e37-0e065808d3d8,True,2024-01-12 19:46:23,2024-01-12 19:46:31,2024-01-12 19:46:31,8.028867959976196
1,slicelet-silver-28,9bc0a5b5-cbed-4aa0-beec-70963344aaf8,True,2024-01-12 19:46:22,2024-01-12 19:46:35,2024-01-12 19:46:37,13.051652193069458
1,slicelet-silver-29,a4ad44ef-c54f-4a29-beb4-27d3532c3b4c,True,2024-01-12 19:46:25,2024-01-12 19:47:10,2024-01-12 19:47:14,45.14201498031616
1,slicelet-silver-30,562a764d-0b45-4fe5-af30-815cc54eb51f,True,2024-01-12 19:46:22,2024-01-12 19:46:59,2024-01-12 19:47:02,37.095130920410156
1,slicelet-silver-31,70fdb315-6f70-436c-a723-9b6e40a36188,True,2024-01-12 19:46:21,2024-01-12 19:46:31,2024-01-12 19:46:34,10.022943019866943
1,slicelet-silver-32,de93ad69-6225-4443-ac90-9823ea6a943f,True,2024-01-12 19:46:21,2024-01-12 19:46:24,2024-01-12 19:46:27,3.0098719596862793
1,slicelet-silver-33,b90b247a-6b4d-4625-9a71-11781a5984e8,True,2024-01-12 19:46:25,2024-01-12 19:46:47,2024-01-12 19:46:48,22.061145067214966
1,slicelet-silver-34,2fb635a4-fa92-481a-8c46-f363b5ee902b,True,2024-01-12 19:46:21,2024-01-12 19:46:21,2024-01-12 19:46:22,0.00016832351684570312
1,slicelet-silver-35,68fa105c-1b5a-467a-91a2-fa904c0bc94a,True,2024-01-12 19:46:22,2024-01-12 19:47:19,2024-01-12 19:47:23,57.188493967056274
1,slicelet-silver-36,23b6ab5d-6817-4628-a65d-35ff5ca80928,True,2024-01-12 19:46:22,2024-01-12 19:46:30,2024-01-12 19:46:33,8.024588108062744
1,slicelet-silver-37,119d2f6b-6153-4cce-81fe-e3b028d0cbc1,True,2024-01-12 19:46:22,2024-01-12 19:47:31,2024-01-12 19:47:33,68.21669578552246
1,slicelet-silver-38,9e3b9d0c-7b48-47e4-a4c6-825ab41470d0,True,2024-01-12 19:46:22,2024-01-12 19:47:26,2024-01-12 19:47:30,64.16487979888916
1,slicelet-silver-39,0b44579f-8eb5-4d24-9fa7-0e3ab6fc4f5c,False,N/A,N/A,N/A,N/A
1,slicelet-silver-40,090def1e-202b-4c29-ae93-ffac6baecd19,True,2024-01-12 19:46:23,2024-01-12 19:47:23,2024-01-12 19:47:23,60.19950222969055
1,slicelet-silver-41,715390b9-a469-455a-ad9c-25d49fd982dd,False,N/A,N/A,N/A,N/A
1,slicelet-silver-42,131fafe1-6365-422a-81c4-306e53b0824d,True,2024-01-12 19:46:22,2024-01-12 19:46:31,2024-01-12 19:46:33,9.020097732543945
1,slicelet-silver-43,d476e0f9-93bc-44f9-9047-9446bde6a34d,True,2024-01-12 19:46:21,2024-01-12 19:46:29,2024-01-12 19:46:30,8.020211935043335
1,slicelet-silver-44,4afebcaa-a724-4256-8ab8-efbba3df88da,True,2024-01-12 19:46:22,2024-01-12 19:47:26,2024-01-12 19:47:27,64.19309091567993
1,slicelet-silver-45,3f59cee6-c878-4ec5-8303-07fe53affdca,True,2024-01-12 19:46:22,2024-01-12 19:46:48,2024-01-12 19:46:49,26.077919960021973
1,slicelet-silver-46,29bd78b0-0970-4ac8-8bb5-c7ddedb34b76,True,2024-01-12 19:46:23,2024-01-12 19:46:49,2024-01-12 19:46:53,26.082420825958252
1,slicelet-silver-47,6e8c6445-8252-407e-9945-1a40b49fd41f,True,2024-01-12 19:46:23,2024-01-12 19:46:41,2024-01-12 19:46:43,18.039100885391235
1,slicelet-silver-48,c4c4ac8b-b7a2-43ee-9183-4b3cf2310880,True,2024-01-12 19:46:23,2024-01-12 19:47:02,2024-01-12 19:47:06,39.11679673194885
1,slicelet-silver-49,11b5b80f-be42-4835-b738-f1dc3039f18d,False,N/A,N/A,N/A,N/A
1,slicelet-silver-50,7330d320-9048-41f5-b934-018e1e0ea779,True,2024-01-12 19:46:22,2024-01-12 19:46:34,2024-01-12 19:46:35,11.035621166229248
1,slicelet-silver-51,e9456d6f-7a73-402b-ba3c-b68ad6817189,True,2024-01-12 19:46:22,2024-01-12 19:46:39,2024-01-12 19:46:40,17.050572156906128
1,slicelet-silver-52,895b4c80-2da3-4fab-8688-b18c18291743,True,2024-01-12 19:46:21,2024-01-12 19:46:22,2024-01-12 19:46:24,1.003507375717163
1,slicelet-silver-53,a3bc4a01-3a76-4a1d-b4ad-ca3d347c52aa,True,2024-01-12 19:46:22,2024-01-12 19:46:35,2024-01-12 19:46:37,12.048959016799927
1,slicelet-silver-54,18ac8d7f-a6a3-4467-813c-470feaf3dd55,True,2024-01-12 19:46:22,2024-01-12 19:47:28,2024-01-12 19:47:32,66.19540786743164
1,slicelet-silver-55,55ac031d-1038-4d80-9927-5fa1c0fb4a97,True,2024-01-12 19:46:21,2024-01-12 19:46:30,2024-01-12 19:46:31,9.021076917648315
1,slicelet-silver-56,c03b0352-5cd7-47b3-9ff9-5f7e39b7c4d9,False,N/A,N/A,N/A,N/A
1,slicelet-silver-57,7d588a3c-60ca-4978-a303-a323b54f8d28,True,2024-01-12 19:46:23,2024-01-12 19:46:40,2024-01-12 19:46:43,17.05257511138916
1,slicelet-silver-58,cda2369e-d14c-4af7-835f-aba8e675c81d,True,2024-01-12 19:46:22,2024-01-12 19:47:08,2024-01-12 19:47:10,46.14726400375366
1,slicelet-silver-59,d07e3ff7-ed6a-4041-a073-9704062a56a6,True,2024-01-12 19:46:23,2024-01-12 19:46:27,2024-01-12 19:46:28,4.012290000915527
1,slicelet-silver-60,63bb035d-e5ae-401c-a885-70edf2e9772b,True,2024-01-12 19:46:22,2024-01-12 19:47:06,2024-01-12 19:47:08,44.120463132858276
1,slicelet-silver-61,0455aa43-7d48-4faf-ba75-03b46f9b7778,True,2024-01-12 19:46:23,2024-01-12 19:47:17,2024-01-12 19:47:21,54.147780895233154
1,slicelet-silver-62,5178774c-cec5-4993-84af-10c75d552006,True,2024-01-12 19:46:22,2024-01-12 19:47:26,2024-01-12 19:47:28,64.21380281448364
1,slicelet-silver-63,9587a8a9-0b49-430a-9d8c-0bc43ac2f9f2,True,2024-01-12 19:46:23,2024-01-12 19:47:14,2024-01-12 19:47:15,51.1598219871521
1,slicelet-silver-64,488aa145-6e75-45cc-ae72-d0a5890ac0e6,True,2024-01-12 19:46:22,2024-01-12 19:47:17,2024-01-12 19:47:21,55.15111708641052
1,slicelet-silver-65,4974e7de-902f-410f-84c5-fb42f94763ce,False,N/A,N/A,N/A,N/A
1,slicelet-silver-66,db50b079-fd26-4466-b30b-39fc1f5c6874,True,2024-01-12 19:46:23,2024-01-12 19:46:59,2024-01-12 19:46:59,36.1292040348053
1,slicelet-silver-67,f65e7fdb-2b33-40a5-a5dd-d239960d215f,True,2024-01-12 19:46:22,2024-01-12 19:46:43,2024-01-12 19:46:44,21.050036907196045
1,slicelet-silver-68,e4b7797e-944c-49e3-86cd-b5014602b466,True,2024-01-12 19:46:23,2024-01-12 19:47:21,2024-01-12 19:47:22,58.17681407928467
1,slicelet-silver-69,8aeafce0-7ac9-47df-99d8-eac93dd1e951,True,2024-01-12 19:46:24,2024-01-12 19:47:28,2024-01-12 19:47:30,64.19056797027588
1,slicelet-silver-70,60976e37-0fcf-42cd-a8c5-f0a0febd7610,True,2024-01-12 19:46:22,2024-01-12 19:47:22,2024-01-12 19:47:22,60.17934799194336
1,slicelet-silver-71,92bdd91b-1f04-48e8-a4c3-5a56e038a651,True,2024-01-12 19:46:22,2024-01-12 19:46:28,2024-01-12 19:46:29,6.01944899559021
1,slicelet-silver-72,ebcbcaf0-320b-4fdc-9141-46bac1450ee6,True,2024-01-12 19:46:22,2024-01-12 19:47:23,2024-01-12 19:47:24,61.18859887123108
1,slicelet-silver-73,ee82e51c-616f-4408-abbb-94f065013008,True,2024-01-12 19:46:21,2024-01-12 19:46:24,2024-01-12 19:46:24,3.0113680362701416
1,slicelet-silver-74,c4721fe4-4b5c-447e-a7da-a6ed3d6106d6,False,N/A,N/A,N/A,N/A
1,slicelet-silver-75,fc5807a5-96ce-4164-aec5-8d04d0124d68,True,2024-01-12 19:46:22,2024-01-12 19:46:29,2024-01-12 19:46:31,7.02288293838501
1,slicelet-silver-76,d3eed37b-d64d-418c-a8e0-21f407d3a834,True,2024-01-12 19:46:23,2024-01-12 19:46:53,2024-01-12 19:46:54,30.094810962677002
1,slicelet-silver-77,d03414e7-32ef-4134-9319-d46dc3dccff8,True,2024-01-12 19:46:23,2024-01-12 19:46:43,2024-01-12 19:46:43,20.05613923072815
1,slicelet-silver-78,a9039fcf-9dd3-48cf-af20-0e6bb7445e6f,False,N/A,N/A,N/A,N/A
1,slicelet-silver-79,f5c53a93-5fd1-42d2-a35c-68149f83b47a,True,2024-01-12 19:46:22,2024-01-12 19:46:34,2024-01-12 19:46:37,11.041935920715332
