Epoch,Name,ID,Admitted?,Scheduled At,Started At,Ended At,Overall Delay(sec)
1,slicelet-gold-28,08541666-df9c-4f5a-bccb-69b580d43782,True,2024-01-12 19:49:55,2024-01-12 19:49:55,2024-01-12 19:49:57,0.00010013580322265625
1,slicelet-gold-29,0f51c374-db48-4cdd-a32a-e6a32b49b597,True,2024-01-12 19:49:57,2024-01-12 19:50:24,2024-01-12 19:50:24,27.09219193458557
1,slicelet-gold-30,4b7e4f48-598e-4677-8c3c-d19927e75f74,False,N/A,N/A,N/A,N/A
1,slicelet-gold-31,78756bbf-90c7-460f-b839-e565d098793b,True,2024-01-12 19:49:55,2024-01-12 19:50:24,2024-01-12 19:50:24,29.079583883285522
1,slicelet-gold-32,23b4c602-e38b-497f-8d57-9fafc742bde2,True,2024-01-12 19:49:56,2024-01-12 19:51:15,2024-01-12 19:51:18,78.25732398033142
1,slicelet-gold-33,7626f093-535c-4f06-9086-2930120c2789,False,N/A,N/A,N/A,N/A
1,slicelet-gold-34,74ea7768-1885-41f8-9bd3-e72fae81cf25,False,N/A,N/A,N/A,N/A
1,slicelet-gold-35,694d0fc9-a785-4d7d-8867-837fc3e3bee7,True,2024-01-12 19:49:58,2024-01-12 19:50:53,2024-01-12 19:50:56,55.15153098106384
1,slicelet-gold-36,e44253a7-18fb-4441-bf83-375664d54af8,False,N/A,N/A,N/A,N/A
1,slicelet-gold-37,9116c321-ecb4-41be-8546-3f806a94eb47,True,2024-01-12 19:49:57,2024-01-12 19:50:57,2024-01-12 19:51:01,60.16466498374939
1,slicelet-gold-38,19f811ab-6e72-4fcc-9ec4-7def07bee203,True,2024-01-12 19:49:55,2024-01-12 19:50:01,2024-01-12 19:50:05,6.0173869132995605
1,slicelet-gold-39,0dd0bb64-d234-4084-abe0-0aa7f1f36eac,True,2024-01-12 19:49:55,2024-01-12 19:49:57,2024-01-12 19:50:00,2.0024750232696533
1,slicelet-gold-40,486aaee3-fb1f-4047-bd3f-1dc8ded14b67,True,2024-01-12 19:49:58,2024-01-12 19:51:08,2024-01-12 19:51:08,70.22107791900635
1,slicelet-gold-41,d4f6ef39-7c79-4ab5-bf27-cc6839596403,True,2024-01-12 19:49:55,2024-01-12 19:50:37,2024-01-12 19:50:40,41.12607479095459
1,slicelet-gold-42,f157b35c-097d-4275-80b1-1fd89d165015,True,2024-01-12 19:49:56,2024-01-12 19:50:18,2024-01-12 19:50:22,22.046440839767456
1,slicelet-gold-43,d4182287-1dea-4f40-8ae9-345d8a473212,True,2024-01-12 19:49:57,2024-01-12 19:50:22,2024-01-12 19:50:24,25.077950954437256
1,slicelet-gold-44,754ce7e0-6795-4ffc-a7cc-b6eb38cc8bd9,True,2024-01-12 19:49:55,2024-01-12 19:51:08,2024-01-12 19:51:10,73.20447516441345
1,slicelet-gold-45,092cb000-25cb-4440-8e94-17b581f0885b,True,2024-01-12 19:49:56,2024-01-12 19:50:47,2024-01-12 19:50:47,51.165695905685425
1,slicelet-gold-46,17744494-675b-4066-86ee-fd900a01c6dc,True,2024-01-12 19:49:55,2024-01-12 19:50:01,2024-01-12 19:50:01,6.015444993972778
1,slicelet-gold-47,4b07c9a6-d4a2-453d-8e7b-1659d2a93a24,True,2024-01-12 19:49:56,2024-01-12 19:51:06,2024-01-12 19:51:08,70.19213700294495
1,slicelet-gold-48,a667eb6a-582f-482b-8f69-cd94736ed6d7,True,2024-01-12 19:49:56,2024-01-12 19:50:14,2024-01-12 19:50:18,18.048250913619995
1,slicelet-gold-49,0484ee06-f85e-4f53-9be3-cab1c14c674f,True,2024-01-12 19:49:55,2024-01-12 19:50:13,2024-01-12 19:50:13,18.047617197036743
1,slicelet-silver-0,d893947c-df08-4eac-b5ab-d470ecd59337,True,2024-01-12 19:49:55,2024-01-12 19:49:55,2024-01-12 19:49:57,0.0007150173187255859
1,slicelet-silver-1,c9b06e16-8906-4049-89b5-393e76cf0447,True,2024-01-12 19:49:56,2024-01-12 19:50:07,2024-01-12 19:50:08,11.032013654708862
1,slicelet-silver-2,fa0c9c79-b852-4a6a-988b-342c286db292,True,2024-01-12 19:49:56,2024-01-12 19:50:05,2024-01-12 19:50:09,9.028373956680298
1,slicelet-silver-3,d968b117-61c0-4a9a-8fd8-da423afc10bf,True,2024-01-12 19:49:56,2024-01-12 19:50:29,2024-01-12 19:50:32,33.10499835014343
1,slicelet-silver-4,3c8d0109-4534-42f1-a015-82f649c07efa,True,2024-01-12 19:49:56,2024-01-12 19:50:31,2024-01-12 19:50:34,35.09229588508606
1,slicelet-silver-5,0abf66c2-b3be-434b-a8f0-dd5d347b5165,True,2024-01-12 19:49:56,2024-01-12 19:50:12,2024-01-12 19:50:12,16.043158054351807
1,slicelet-silver-6,abe48bbf-aed5-4ad1-a238-28501094e64d,True,2024-01-12 19:49:57,2024-01-12 19:50:17,2024-01-12 19:50:21,20.061106204986572
1,slicelet-silver-7,401c6693-e682-46b6-a7c2-27cd5a548c55,True,2024-01-12 19:49:56,2024-01-12 19:50:47,2024-01-12 19:50:47,51.15825891494751
1,slicelet-silver-8,303e314c-a48d-455b-9b48-bde2b5818945,True,2024-01-12 19:49:57,2024-01-12 19:50:13,2024-01-12 19:50:14,16.037229776382446
1,slicelet-silver-9,c960662e-d66b-4bf6-926c-83523fd23240,True,2024-01-12 19:49:56,2024-01-12 19:50:49,2024-01-12 19:50:52,53.14603590965271
1,slicelet-silver-10,c6e9a0bc-f3b3-4a29-9497-848ce3fa55a5,True,2024-01-12 19:49:55,2024-01-12 19:50:09,2024-01-12 19:50:12,14.038227081298828
1,slicelet-silver-11,d53ccece-5ba9-4643-9f3b-7f3cae480ebf,False,N/A,N/A,N/A,N/A
1,slicelet-silver-12,55d416d8-f52d-4841-b40a-4549ad80a13c,True,2024-01-12 19:49:56,2024-01-12 19:50:58,2024-01-12 19:50:58,62.16318607330322
1,slicelet-silver-13,c722b6bf-58cd-4953-9734-f82e4d84cbf0,True,2024-01-12 19:49:55,2024-01-12 19:50:04,2024-01-12 19:50:06,9.031357288360596
1,slicelet-silver-14,3eca9cee-7718-4a16-80b4-12af618791b2,True,2024-01-12 19:49:56,2024-01-12 19:50:47,2024-01-12 19:50:49,51.152854919433594
1,slicelet-silver-15,d0ddff78-44ed-45bb-b77b-dc3c7d3f4a98,True,2024-01-12 19:49:58,2024-01-12 19:51:07,2024-01-12 19:51:09,69.2006688117981
1,slicelet-silver-16,c6b3509b-c1ae-4075-b416-3dc4258632c1,True,2024-01-12 19:49:56,2024-01-12 19:50:34,2024-01-12 19:50:36,38.10319113731384
1,slicelet-silver-17,00748fb0-35d4-4377-a5a4-180b7d80e902,True,2024-01-12 19:49:57,2024-01-12 19:50:46,2024-01-12 19:50:49,49.14031410217285
1,slicelet-silver-18,edd12afb-172b-4ea5-844e-7c27464d1c47,True,2024-01-12 19:49:55,2024-01-12 19:50:36,2024-01-12 19:50:39,40.13919711112976
1,slicelet-silver-19,5c7e26cd-9b88-4c17-99b8-530f27db6d26,True,2024-01-12 19:49:55,2024-01-12 19:49:57,2024-01-12 19:50:01,2.0031588077545166
1,slicelet-silver-20,1008b7ad-65bc-40d7-995f-f345fd193d76,True,2024-01-12 19:49:57,2024-01-12 19:50:47,2024-01-12 19:50:49,50.14962029457092
1,slicelet-silver-21,39b3a62d-5c54-430c-a859-715cde49ac97,True,2024-01-12 19:49:56,2024-01-12 19:50:08,2024-01-12 19:50:10,12.029861211776733
1,slicelet-silver-22,4295b7b2-68e8-4b99-8b68-6c0057031e7c,True,2024-01-12 19:49:57,2024-01-12 19:50:06,2024-01-12 19:50:07,9.016191005706787
1,slicelet-silver-23,24614230-0823-42b7-8a62-ce40491575e4,False,N/A,N/A,N/A,N/A
1,slicelet-silver-24,51441bec-6acd-4ab5-944e-95c2bf66e392,True,2024-01-12 19:49:57,2024-01-12 19:50:42,2024-01-12 19:50:46,45.1392457485199
1,slicelet-silver-25,21d44086-83c9-4dcf-956b-c9bc4ccf0856,True,2024-01-12 19:49:56,2024-01-12 19:50:29,2024-01-12 19:50:33,33.09263205528259
1,slicelet-silver-26,ed53d882-d983-4b78-8d28-7948def8d711,True,2024-01-12 19:49:58,2024-01-12 19:51:01,2024-01-12 19:51:03,63.20038080215454
1,slicelet-silver-27,ba0d84fa-5867-45a9-9170-09390050cb2e,True,2024-01-12 19:49:57,2024-01-12 19:50:52,2024-01-12 19:50:55,55.15690207481384
1,slicelet-silver-28,3e0e90f0-3cfb-4cc4-9628-f4f8154557a2,True,2024-01-12 19:49:57,2024-01-12 19:50:33,2024-01-12 19:50:34,36.1030809879303
1,slicelet-silver-29,3baf5da1-1301-4525-956a-60b73da36ed9,True,2024-01-12 19:49:55,2024-01-12 19:50:01,2024-01-12 19:50:04,6.01348876953125
1,slicelet-silver-30,ff203756-c047-432f-b446-3bc339715869,True,2024-01-12 19:49:57,2024-01-12 19:50:55,2024-01-12 19:50:58,58.1509530544281
1,slicelet-silver-31,2e7b8444-2d21-46bd-b591-7a0073109185,True,2024-01-12 19:49:57,2024-01-12 19:50:21,2024-01-12 19:50:24,24.074437856674194
1,slicelet-silver-32,8ac87579-04d6-4139-844a-bbaf6643993e,True,2024-01-12 19:49:56,2024-01-12 19:50:24,2024-01-12 19:50:27,28.082459926605225
1,slicelet-silver-33,9f49498e-02d7-4003-9788-0a27df8e6bc7,False,N/A,N/A,N/A,N/A
1,slicelet-silver-34,62da8496-3256-4c01-81cc-60f7dbc31c7b,True,2024-01-12 19:49:56,2024-01-12 19:50:14,2024-01-12 19:50:17,18.042799949645996
1,slicelet-silver-35,40bb080e-04c9-4d97-8b10-f9b63865ee05,True,2024-01-12 19:49:57,2024-01-12 19:50:52,2024-01-12 19:50:52,55.157931089401245
1,slicelet-silver-36,a96430c9-8478-46fc-8c72-5a06b2021ffd,True,2024-01-12 19:49:55,2024-01-12 19:50:41,2024-01-12 19:50:42,45.14805293083191
1,slicelet-silver-37,a6709381-00d6-49a0-8fe1-0e681303e89c,False,N/A,N/A,N/A,N/A
1,slicelet-silver-38,bdd9236d-9723-4add-957e-2eb145167e33,True,2024-01-12 19:49:57,2024-01-12 19:50:39,2024-01-12 19:50:41,41.124104022979736
1,slicelet-silver-39,e1d5ebec-8796-47c4-913e-91f1e415c834,True,2024-01-12 19:49:57,2024-01-12 19:50:58,2024-01-12 19:51:01,61.17389702796936
1,slicelet-silver-40,edfb5c4b-0dc0-4eab-9989-19d3ea310ac9,True,2024-01-12 19:49:57,2024-01-12 19:50:34,2024-01-12 19:50:35,37.112882137298584
1,slicelet-silver-41,3b76a9d6-d23e-46e1-9013-84eafde19ba7,True,2024-01-12 19:49:56,2024-01-12 19:50:39,2024-01-12 19:50:39,42.12042212486267
1,slicelet-silver-42,f5e3f6eb-2100-492a-932b-665d23b9bfd7,True,2024-01-12 19:49:57,2024-01-12 19:50:32,2024-01-12 19:50:36,35.097957134246826
1,slicelet-silver-43,d7983418-688a-4be0-99d3-581359fe6c16,True,2024-01-12 19:49:56,2024-01-12 19:50:58,2024-01-12 19:50:58,62.18446898460388
1,slicelet-silver-44,1f02eb39-121b-435c-bc1a-ab554fdf4e85,True,2024-01-12 19:49:56,2024-01-12 19:50:06,2024-01-12 19:50:10,10.030228853225708
1,slicelet-silver-45,afa7e724-e2c9-468a-ace0-0ffce409738f,True,2024-01-12 19:49:55,2024-01-12 19:50:14,2024-01-12 19:50:14,19.061652898788452
1,slicelet-silver-46,9f6b7338-0676-480d-aba6-fc2436cad460,True,2024-01-12 19:49:57,2024-01-12 19:50:12,2024-01-12 19:50:13,15.037571907043457
1,slicelet-silver-47,dea63087-fa4b-4a3a-ab8b-fdec9412d1c1,True,2024-01-12 19:49:55,2024-01-12 19:50:27,2024-01-12 19:50:31,32.096007108688354
1,slicelet-silver-48,d5d9edf3-d2ec-46c4-9830-341c140c592d,True,2024-01-12 19:49:55,2024-01-12 19:50:05,2024-01-12 19:50:06,10.033430099487305
1,slicelet-silver-49,e1411383-b182-4de7-82b2-14d03547c203,True,2024-01-12 19:49:56,2024-01-12 19:51:03,2024-01-12 19:51:07,67.18631100654602
