Epoch,Name,ID,Admitted?,Scheduled At,Started At,Ended At,Overall Delay(sec)
1,slicelet-gold-15,12ccee0c-98ee-4824-9f8d-3547a260fd43,True,2024-01-12 18:07:56,2024-01-12 18:08:13,2024-01-12 18:08:15,17.047329902648926
1,slicelet-gold-16,dcf3b125-98da-47cd-b7f0-c9b13b7bb4da,False,N/A,N/A,N/A,N/A
1,slicelet-gold-17,b263b733-f020-4024-b448-4d6d7d0f167f,False,N/A,N/A,N/A,N/A
1,slicelet-gold-18,df888f01-27d3-4821-a5e8-925a30b1ca05,False,N/A,N/A,N/A,N/A
1,slicelet-gold-19,755bfbdc-47bf-42b4-ad97-6079de924e75,True,2024-01-12 18:07:56,2024-01-12 18:08:19,2024-01-12 18:08:23,23.079524993896484
1,slicelet-silver-0,e4717e54-2c9a-453e-b439-cf65eed57883,False,N/A,N/A,N/A,N/A
1,slicelet-silver-1,6c36ba96-ed78-4e3b-b055-6fa022d86a15,True,2024-01-12 18:07:56,2024-01-12 18:08:02,2024-01-12 18:08:02,6.020701885223389
1,slicelet-silver-2,96ac6b2c-af3f-4712-b335-b27497460a03,True,2024-01-12 18:07:56,2024-01-12 18:08:05,2024-01-12 18:08:07,9.024583101272583
1,slicelet-silver-3,3f9e7a47-56a0-47cd-b1c9-281adb2b8e7b,False,N/A,N/A,N/A,N/A
1,slicelet-silver-4,0d6b8f8a-8798-4be3-aafe-b9968f3dbbab,True,2024-01-12 18:07:56,2024-01-12 18:07:57,2024-01-12 18:07:58,1.006425142288208
1,slicelet-silver-5,439f17e2-61c7-42b5-92f5-2a333e00977f,True,2024-01-12 18:07:56,2024-01-12 18:07:57,2024-01-12 18:08:01,1.0065689086914062
1,slicelet-silver-6,201b1097-14f1-4660-9301-c2bce6cbd35e,False,N/A,N/A,N/A,N/A
1,slicelet-silver-7,f422a7f4-5e2c-480a-b5c9-df87d4807535,True,2024-01-12 18:07:56,2024-01-12 18:08:06,2024-01-12 18:08:09,10.03866171836853
1,slicelet-silver-8,4fa3a710-e657-441d-b5fd-468d112857c8,True,2024-01-12 18:07:56,2024-01-12 18:07:56,2024-01-12 18:07:57,0.002437114715576172
1,slicelet-silver-9,0d8c01dd-e6a2-4c23-ace6-4d9e2c62f309,True,2024-01-12 18:07:56,2024-01-12 18:07:57,2024-01-12 18:08:00,1.0080430507659912
1,slicelet-silver-10,a389fd3d-b6a7-447a-88b7-a0f574b91df6,False,N/A,N/A,N/A,N/A
1,slicelet-silver-11,b59b4a55-c054-4016-8349-940b30da06bf,False,N/A,N/A,N/A,N/A
1,slicelet-silver-12,622ef047-0e00-45ed-b4a3-90072f3a36d1,False,N/A,N/A,N/A,N/A
1,slicelet-silver-13,766521b5-7fc1-46a9-9efb-e3cf98b8b8b0,False,N/A,N/A,N/A,N/A
1,slicelet-silver-14,54fce247-c3ad-4b95-aca9-49042f0602a5,True,2024-01-12 18:07:56,2024-01-12 18:08:01,2024-01-12 18:08:02,5.0155980587005615
1,slicelet-silver-15,d64e80f6-a361-4aca-8d9c-f03f0b0773e8,True,2024-01-12 18:07:56,2024-01-12 18:07:58,2024-01-12 18:08:00,2.009450912475586
1,slicelet-silver-16,21df6c85-54cf-491f-b386-4e99d5c9fd4e,False,N/A,N/A,N/A,N/A
1,slicelet-silver-17,97cd48fe-4b1c-46fd-8322-0e6c51e0f520,True,2024-01-12 18:07:56,2024-01-12 18:08:00,2024-01-12 18:08:03,4.01755690574646
1,slicelet-silver-18,bb2edebf-075b-417b-b18a-c52352207c96,True,2024-01-12 18:07:56,2024-01-12 18:08:03,2024-01-12 18:08:03,7.0276079177856445
1,slicelet-silver-19,90722918-c6ad-4c58-8347-81b40e024426,False,N/A,N/A,N/A,N/A
1,slicelet-silver-20,bd5f0985-4079-43f3-bd92-6ff1f7fd0d02,False,N/A,N/A,N/A,N/A
1,slicelet-silver-21,36f2923a-6c8b-4dc8-aa5b-22c3b09f930a,True,2024-01-12 18:07:56,2024-01-12 18:08:02,2024-01-12 18:08:02,6.021896123886108
1,slicelet-silver-22,0d0a52f7-46ec-4e2e-8b30-bc9c4f496f72,False,N/A,N/A,N/A,N/A
1,slicelet-silver-23,4141252c-c427-49bb-93a1-a61a42cbdf18,False,N/A,N/A,N/A,N/A
1,slicelet-silver-24,1ee5ec79-8bd1-404d-8d0e-e55e64b46de8,False,N/A,N/A,N/A,N/A
1,slicelet-silver-25,e21f1b09-cf23-4b4b-8239-faee0ea2d66e,False,N/A,N/A,N/A,N/A
1,slicelet-silver-26,ec02d772-2092-4abf-88f9-77b886c3e543,False,N/A,N/A,N/A,N/A
1,slicelet-silver-27,91902cca-353d-4f67-8c52-254fcc099731,False,N/A,N/A,N/A,N/A
1,slicelet-silver-28,39d234fa-6ea6-42ec-a877-388bfad54664,True,2024-01-12 18:07:56,2024-01-12 18:08:06,2024-01-12 18:08:07,10.037088871002197
1,slicelet-silver-29,4e77ca21-bb5f-4561-a3f7-38a20f2195ee,False,N/A,N/A,N/A,N/A
1,slicelet-silver-30,4f94b503-252f-4335-b4f0-fd82a79589be,False,N/A,N/A,N/A,N/A
1,slicelet-silver-31,747f1c13-1c29-4730-a99d-5823533d7cb9,False,N/A,N/A,N/A,N/A
1,slicelet-silver-32,b8e30740-84e7-490d-b125-0485ed64c08e,False,N/A,N/A,N/A,N/A
1,slicelet-silver-33,3b401904-d66c-42de-a89a-0e2e2fefab59,False,N/A,N/A,N/A,N/A
1,slicelet-silver-34,6aa9e90d-be46-476b-8481-fa931e8be52a,True,2024-01-12 18:07:56,2024-01-12 18:08:07,2024-01-12 18:08:07,11.032444953918457
1,slicelet-silver-35,84fd37c5-be9e-41ea-9391-aace271bc2b1,False,N/A,N/A,N/A,N/A
1,slicelet-silver-36,5147c2b4-2a96-4809-a79a-9d611521781b,False,N/A,N/A,N/A,N/A
1,slicelet-silver-37,92b8b5d6-a939-4d79-8908-ac56480df93e,False,N/A,N/A,N/A,N/A
1,slicelet-silver-38,dff2ce7c-fc04-435d-8536-fa624b29a4d6,False,N/A,N/A,N/A,N/A
1,slicelet-silver-39,b3a29a32-5434-4b6d-8104-ff5f8b928fed,False,N/A,N/A,N/A,N/A
1,slicelet-silver-40,1c10563d-4b4f-4329-9ef9-26d778a12fe7,False,N/A,N/A,N/A,N/A
1,slicelet-silver-41,d6d75ab0-9fba-406a-8f8b-4eec8340ad0e,False,N/A,N/A,N/A,N/A
1,slicelet-silver-42,1be6c1ba-27a9-4730-a4ef-fbd08b3b89ce,False,N/A,N/A,N/A,N/A
1,slicelet-silver-43,2517c860-52fd-4765-842e-f7f6355a34ac,False,N/A,N/A,N/A,N/A
1,slicelet-silver-44,cd94f47b-d61f-4fe6-bdfa-d140fec78f93,False,N/A,N/A,N/A,N/A
1,slicelet-silver-45,1cec526e-6d01-49c2-9db5-29ba64a6f404,False,N/A,N/A,N/A,N/A
1,slicelet-silver-46,601d4042-6171-4add-b334-2384aeaea6ae,False,N/A,N/A,N/A,N/A
1,slicelet-silver-47,ed6ffc84-a3c1-42dd-b402-4a4998315093,False,N/A,N/A,N/A,N/A
1,slicelet-silver-48,d6eb768f-f911-4342-a332-94e0ad4859a0,False,N/A,N/A,N/A,N/A
1,slicelet-silver-49,551e5331-fa7d-46fc-b251-dce921729110,False,N/A,N/A,N/A,N/A
1,slicelet-silver-50,7d87a141-4458-4a81-ae80-a5628ba09451,False,N/A,N/A,N/A,N/A
1,slicelet-silver-51,649a87fb-b5a9-4c6a-9902-149a8884fb78,False,N/A,N/A,N/A,N/A
1,slicelet-silver-52,69759319-1a27-4499-a844-913ade7973d6,False,N/A,N/A,N/A,N/A
1,slicelet-silver-53,d8ce8e4a-8375-4805-bb8b-b62b45d45a19,False,N/A,N/A,N/A,N/A
1,slicelet-silver-54,f002e2ef-b825-4c97-a0a3-9ca3a193fa79,False,N/A,N/A,N/A,N/A
1,slicelet-silver-55,f2ee613a-93bb-4c95-88b9-0d3a136a7afc,True,2024-01-12 18:07:56,2024-01-12 18:08:04,2024-01-12 18:08:06,8.028020858764648
1,slicelet-silver-56,d2242b52-6ba7-49d6-80ef-3f720e71beae,False,N/A,N/A,N/A,N/A
1,slicelet-silver-57,92753177-5c2c-4b60-822f-c00b0398c02e,False,N/A,N/A,N/A,N/A
1,slicelet-silver-58,a2789444-7da4-4fb3-a3a9-531d8c7bfd0d,False,N/A,N/A,N/A,N/A
1,slicelet-silver-59,bb4f4baf-516f-49eb-a987-ff60dd32adb9,False,N/A,N/A,N/A,N/A
1,slicelet-silver-60,a3f623df-8d34-41c5-8da0-7654678bf11e,False,N/A,N/A,N/A,N/A
1,slicelet-silver-61,514c53d2-1bf0-4cc2-b3e4-172d40377068,True,2024-01-12 18:07:56,2024-01-12 18:08:03,2024-01-12 18:08:06,7.027149200439453
1,slicelet-silver-62,04adf314-91e4-4cd5-a114-9e2d30967d7e,True,2024-01-12 18:07:56,2024-01-12 18:08:02,2024-01-12 18:08:04,6.020287036895752
1,slicelet-silver-63,b7ef83a8-26b2-450a-94d9-476ab2c2d4fa,False,N/A,N/A,N/A,N/A
1,slicelet-silver-64,f75a6bdd-6449-4c4d-b6e4-b0d91e454ad0,False,N/A,N/A,N/A,N/A
1,slicelet-silver-65,0d55efcf-15d8-499a-a6ad-3cc47231483d,True,2024-01-12 18:07:56,2024-01-12 18:08:01,2024-01-12 18:08:04,5.018777132034302
1,slicelet-silver-66,2fe4ac57-45f4-4c0d-8de0-64b0c1477d39,False,N/A,N/A,N/A,N/A
1,slicelet-silver-67,0c630bbf-ac19-467d-9734-5db8a0b962f7,True,2024-01-12 18:07:56,2024-01-12 18:08:00,2024-01-12 18:08:01,4.010268211364746
1,slicelet-silver-68,b797431f-a6a3-4fc8-8e8a-85c2f666d52b,False,N/A,N/A,N/A,N/A
1,slicelet-silver-69,b736e28b-34f5-408d-a22d-d0ac45cae916,False,N/A,N/A,N/A,N/A
1,slicelet-silver-70,7c01a5ae-27ea-40ef-bffe-9c76e83ad5bf,False,N/A,N/A,N/A,N/A
1,slicelet-silver-71,6deb1b2b-486a-40dd-a090-8b80f3e9e9ac,False,N/A,N/A,N/A,N/A
1,slicelet-silver-72,7284e474-5e87-43ce-8272-c0e08cf0f3b3,False,N/A,N/A,N/A,N/A
1,slicelet-silver-73,76a8f55d-b4ba-4019-ba04-81c7721ba9aa,False,N/A,N/A,N/A,N/A
1,slicelet-silver-74,64ac7331-2673-450c-8a72-fa483e8a1f71,False,N/A,N/A,N/A,N/A
1,slicelet-silver-75,f0366f33-3456-46be-86b4-e2b4bfe7d495,False,N/A,N/A,N/A,N/A
1,slicelet-silver-76,0db545bd-b038-4d99-b6a2-f33246f04bb2,False,N/A,N/A,N/A,N/A
1,slicelet-silver-77,b5ff6851-9a3a-446f-9d1c-de86fae93571,False,N/A,N/A,N/A,N/A
1,slicelet-silver-78,61d38af0-5a71-4097-8300-2554399168e5,False,N/A,N/A,N/A,N/A
1,slicelet-silver-79,bcdd50b4-de09-4463-af9c-ef9b30c719f3,False,N/A,N/A,N/A,N/A
